product_id,product_name,price,total_sales,chiffre_affaires,zscore,premium
4068,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,16.6,2.0,33.2,-0.5714792259150931,False
4069,Gilles Robin Hermitage Rouge 2012,60.0,0.0,0.0,0.9890810339584092,False
4070,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,23.4,7.0,163.79999999999998,-0.32696748012846155,False
4071,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,33.2,19.0,630.8000000000001,0.02541709468168431,False
4072,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,32.0,1.0,32.0,-0.017732036927721385,False
4073,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,77.8,0.0,0.0,1.629126486164592,False
4074,Domaine de la Jérôme Côtes du Rhône Village 201,12.7,4.0,50.8,-0.7117139036456614,False
4075,Plateau des Chênes Lirac 2015,14.7,0.0,0.0,-0.6397986842966521,False
4076,Plateau des Chênes Lirac 2016,14.05,4.0,56.2,-0.66317113058508,False
4077,Domaine des Bosquets Gigondas 2016,22.9,0.0,0.0,-0.3449462849657139,False
4078,Domaine des Bosquets Gigondas La Colline 2015,44.0,10.0,440.0,0.4137592791663346,False
4079,Le Vieux Donjon Châteauneuf-du-Pape 2013,37.0,0.0,0.0,0.16205601144480192,False
4081,Le Vieux Donjon Châteauneuf-du-Pape 2016,39.0,4.0,156.0,0.23397123079381124,False
4083,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",17.0,0.0,0.0,-0.5570961820452913,False
4084,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",23.2,0.0,0.0,-0.33415900206336246,False
4085,Rimauresq Côtes de Provence Rouge Cru Classé 2017,19.0,7.0,133.0,-0.485180962696282,False
4086,Rimauresq Côtes de Provence Blanc Cru Classé 2019,16.4,4.0,65.6,-0.5786707478499942,False
4087,Rimauresq Côtes de Provence Cru Classé Rosé 2019,14.4,18.0,259.2,-0.6505859671990035,False
4094,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,13.7,0.0,0.0,-0.6757562939711568,False
4095,Paul Ginglinger Muscat Caroline 2018,12.6,4.0,50.4,-0.7153096646131117,False
4096,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,22.8,0.0,0.0,-0.34854204593316424,False
4097,Paul Ginglinger Pinot Gris Les Prelats 2018,12.8,1.0,12.8,-0.7081181426782109,False
4098,Paul Ginglinger Pinot Noir Les Rocailles 2016,22.1,1.0,22.1,-0.3737123727053175,False
4099,Paul Ginglinger Riesling Drei Exa 2018,12.8,0.0,0.0,-0.7081181426782109,False
4100,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,15.8,0.0,0.0,-0.6002453136546969,False
4101,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,15.8,0.0,0.0,-0.6002453136546969,False
4102,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,16.3,1.0,16.3,-0.5822665088174446,False
4103,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,16.3,12.0,195.60000000000002,-0.5822665088174446,False
4104,Emile Boeckel Riesling Brandluft 2018,9.7,12.0,116.39999999999999,-0.8195867326691754,False
4105,Emile Boeckel Sylvaner Vieilles Vignes 2019,6.8,5.0,34.0,-0.9238638007252389,False
4106,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,12.6,6.0,75.6,-0.7153096646131117,False
4107,Emile Boeckel Pinot Noir Terres Rouges 2016,35.0,0.0,0.0,0.09014079209579261,False
4108,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,31.7,2.0,63.4,-0.02851931983007281,False
4130,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,23.0,0.0,0.0,-0.3413505239982634,False
4137,Zind-Humbrecht Muscat Grand Cru Goldert 2015,29.8,0.0,0.0,-0.09683877821163162,False
4138,Zind-Humbrecht Zind 2017,25.7,6.0,154.2,-0.24426497787710078,False
4139,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,77.4,0.0,0.0,1.6147434422947906,False
4141,Champagne Gosset Grande Réserve,39.0,40.0,1560.0,0.23397123079381124,False
4142,Champagne Gosset Grand Millésime 2006,53.0,30.0,1590.0,0.7373777662368766,False
4144,Champagne Gosset Grand Rosé,49.0,7.0,343.0,0.5935473275388579,False
4146,Champagne Mailly Grand Cru Brut Réserve,29.5,0.0,0.0,-0.10762606111398304,False
4147,Champagne Mailly Grand Cru Extra Brut Millésimé 2012,33.0,3.0,99.0,0.018225572746783276,False
